system:index,Annual_rai,Aspect_Mad,DEM_Mada_R,Dist_sett,GFW_defory,JRC_defory,JRC_degrady,MERGE_SRC,Slope_Mada,X,Y,dist_defor,dist_edge_,dist_river,dist_route,dist_track,popdens_ma,pressure_s,treated_An,treated_CF,treated_CZ,treated_TT,treeloss19,unique_id,.geo
00000000000000000a5c_00000000000000000a5c_0_00000000000000000a5c_0_00000000000000000a5c_0,1631.0,295.277709961,1009.0,684.762756348,2020,2020,0,CFAM3,18.3541488647,854805.0,7929615.0,874.64276123,201.0,2427.59130859,4667.00097656,1567.19494629,0.0891186371446,47075.7617188,0,70444,0,0,0.0,sample_2480,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a5f_00000000000000000a5f_0_00000000000000000a5f_0_00000000000000000a5f_0,1631.0,185.042449951,993.0,611.882324219,2023,0,2011,CFAM3,15.8775615692,855255.0,7929615.0,534.13482666,190.0,2718.27148438,5022.29052734,1534.6986084,0.0894283503294,46829.0859375,0,70447,0,0,0.0,sample_2483,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a62_00000000000000000a62_0_00000000000000000a62_0_00000000000000000a62_0,1629.0,10.1755104065,1006.0,937.229980469,2018,2021,0,CFAM3,18.2728900909,855855.0,7929615.0,366.196655273,300.0,3107.57128906,5517.55371094,1500.0,0.0886972993612,46544.8632813,0,70451,0,0,18.0,sample_2486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a63_00000000000000000a63_0_00000000000000000a63_0_00000000000000000a63_0,1629.0,325.080596924,996.0,1056.83483887,2017,2017,0,CFAM3,15.0733995438,856005.0,7929615.0,305.941162109,306.0,3206.63378906,5644.54589844,1500.0,0.0909747779369,46452.9882813,0,70452,0,0,17.0,sample_2487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a68_00000000000000000a68_0_00000000000000000a68_0_00000000000000000a68_0,1629.0,170.53767395,1051.0,1727.54162598,2019,0,2019,CFAM3,11.4618368149,856755.0,7929615.0,721.248901367,721.0,3644.72216797,6294.71191406,1594.23962402,0.0857357829809,46099.8867188,0,70457,0,0,19.0,sample_2492,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a45_00000000000000000a45_0_00000000000000000a45_0_00000000000000000a45_0,1631.0,208.610458374,993.0,890.44934082,2018,2023,2018,CFAM3,11.79570961,854655.0,7929765.0,948.683288574,30.0,2444.03344727,4651.54833984,1736.11633301,0.088358156383,47187.375,0,70857,0,0,18.0,sample_2500,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a51_00000000000000000a51_0_00000000000000000a51_0_00000000000000000a51_0,1629.0,31.3730049133,1015.0,1518.18969727,2016,2015,0,CFAM3,11.3147134781,856455.0,7929765.0,595.482971191,595.0,3612.47827148,6107.11865234,1667.36315918,0.0869772359729,46239.4726563,0,70869,0,0,16.0,sample_2512,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a53_00000000000000000a53_0_00000000000000000a53_0_00000000000000000a53_0,1629.0,231.483078003,1046.0,1785.18908691,2017,2017,0,CFAM3,14.6247138977,856755.0,7929765.0,823.771789551,824.0,3785.82885742,6366.859375,1736.11633301,0.083843819797,46109.6132813,0,70871,0,0,0.0,sample_2514,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a39_00000000000000000a39_0_00000000000000000a39_0_00000000000000000a39_0,1642.0,33.0558204651,1029.0,1251.75878906,2020,0,2019,CFAM3,17.3902263641,856005.0,7929915.0,228.473190308,228.0,3434.31225586,5808.00292969,1800.0,0.0884604975581,46483.8359375,0,71280,0,0,0.0,sample_2529,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a3a_00000000000000000a3a_0_00000000000000000a3a_0_00000000000000000a3a_0,1642.0,341.565063477,1001.0,1360.29406738,2018,0,2018,CFAM3,6.01728487015,856155.0,7929915.0,371.079498291,371.0,3530.58081055,5932.57128906,1800.0,0.0865317806602,46393.171875,0,71281,0,0,18.0,sample_2530,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a16_00000000000000000a16_0_00000000000000000a16_0_00000000000000000a16_0,1643.0,243.434951782,971.0,1328.49536133,2017,1999,0,CFAM3,12.604382515,855705.0,7930215.0,67.0820388794,67.0,3465.61694336,5744.11865234,1740.0,0.0870633125305,46655.5234375,0,72106,0,0,17.0,sample_2558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1b_00000000000000000a1b_0_00000000000000000a1b_0_00000000000000000a1b_0,1642.0,129.289413452,981.0,1783.92822266,2018,2013,0,CFAM3,6.7545838356,856455.0,7930215.0,684.105224609,684.0,3953.85888672,6348.81103516,1786.19702148,0.0875496342778,46291.9765625,0,72111,0,0,18.0,sample_2563,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a08_00000000000000000a08_0_00000000000000000a08_0_00000000000000000a08_0,1642.0,142.765167236,1006.0,1530.0,2017,0,2017,CFAM3,7.45400953293,855855.0,7930365.0,256.320098877,256.0,3677.29516602,5954.90576172,1592.54516602,0.0861261114478,46631.8945313,0,72521,0,0,0.0,sample_2573,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f3_000000000000000009f3_0_000000000000000009f3_0_000000000000000009f3_0,1619.0,345.579223633,1007.0,1574.92858887,2023,2023,0,CFAM3,16.7599468231,854655.0,7930515.0,848.528137207,319.0,2796.4440918,5182.27734375,1500.0,0.0864682197571,47278.296875,0,72927,0,0,0.0,sample_2578,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e7_000000000000000009e7_0_000000000000000009e7_0_000000000000000009e7_0,1642.0,263.659820557,988.0,2146.83496094,2019,2000,0,CFAM3,4.31544876099,856305.0,7930815.0,735.45904541,700.0,4312.59765625,6587.78417969,1173.4564209,0.0886775925756,46464.1679688,0,73766,0,0,19.0,sample_2609,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d7_000000000000000009d7_0_000000000000000009d7_0_000000000000000009d7_0,1619.0,329.036254883,1007.0,1953.68884277,2019,0,2019,CFAM3,18.7851638794,855255.0,7930965.0,424.264068604,424.0,3462.36914063,5920.34619141,990.0,0.0850201398134,46992.8515625,0,74173,0,0,19.0,sample_2610,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009da_000000000000000009da_0_000000000000000009da_0_000000000000000009da_0,1641.0,260.311218262,968.0,2031.6003418,2023,0,2013,CFAM3,9.83200359344,855705.0,7930965.0,323.109893799,323.0,3906.91699219,6237.98046875,990.0,0.0893650874496,46753.3476563,0,74176,0,0,0.0,sample_2613,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d3_000000000000000009d3_0_000000000000000009d3_0_000000000000000009d3_0,1641.0,271.468811035,977.0,2175.98242188,2015,0,0,CFAM3,9.23286819458,855705.0,7931115.0,465.725250244,306.0,3906.91699219,6342.78320313,840.0,0.0869167670608,46780.140625,0,74590,0,0,15.0,sample_2619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_00000000000000000000_0_00000000000000000000_0_00000000000000000000_0,1690.0,320.710601807,1004.0,5203.24902344,2017,0,0,TTF3,3.389067173,856005.0,7917465.0,1576.64196777,60.0,3478.57739258,10359.1699219,2155.41186523,0.0156218502671,45741.8203125,0,0,0,36918,0.0,sample_2627,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_00000000000000000001_0_00000000000000000001_0_00000000000000000001_0,1690.0,153.434951782,987.0,5239.01708984,2017,0,2017,TTF3,8.47871303558,856155.0,7917465.0,1528.82312012,150.0,3448.04296875,10429.5205078,2030.27087402,0.0155668575317,45676.9492188,0,0,0,36919,17.0,sample_2628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_00000000000000000002_0_00000000000000000002_0_00000000000000000002_0,1690.0,205.346176147,1000.0,5278.80664063,2017,0,2017,TTF3,9.93726921082,856305.0,7917465.0,1494.59020996,268.0,3423.8137207,10452.4492188,1905.41333008,0.0158876143396,45645.2851563,0,0,0,36920,17.0,sample_2629,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003_00000000000000000003_0_00000000000000000003_0_00000000000000000003_0,1690.0,182.489547729,997.0,5322.52783203,2015,2015,0,TTF3,10.8601112366,856455.0,7917465.0,1474.88977051,402.0,3406.02416992,10379.2197266,1780.89868164,0.0155466189608,45583.4882813,0,0,0,36921,15.0,sample_2630,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_00000000000000000004_0_00000000000000000004_0_00000000000000000004_0,1690.0,341.565063477,1007.0,5057.20263672,2022,0,2023,TTF3,5.26965808868,856005.0,7917315.0,1437.81079102,150.0,3624.91381836,10475.4570313,2071.95556641,0.0155454399064,45732.9101563,0,0,0,36504,0.0,sample_2631,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_00000000000000000005_0_00000000000000000005_0_00000000000000000005_0,1690.0,66.8014068604,984.0,5093.99658203,2017,2015,0,TTF3,10.7797718048,856155.0,7917315.0,1385.20751953,258.0,3595.62231445,10398.0625,1946.99768066,0.0156756043434,45668.3671875,0,0,0,36505,17.0,sample_2632,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_00000000000000000006_0_00000000000000000006_0_00000000000000000006_0,1690.0,161.565048218,987.0,5134.91015625,2017,2017,0,TTF3,6.76286077499,856305.0,7917315.0,1347.33068848,361.0,3572.39404297,10322.2675781,1822.36108398,0.0155984899029,45636.8671875,0,0,0,36506,17.0,sample_2633,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008_00000000000000000008_0_00000000000000000008_0_00000000000000000008_0,1690.0,137.60256958,1006.0,4911.39501953,2022,2019,0,TTF3,7.39395809174,856005.0,7917165.0,1301.46069336,258.0,3771.53808594,10347.7392578,1991.10522461,0.0167307499796,45714.6171875,0,0,0,36090,0.0,sample_2635,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_00000000000000000009_0_00000000000000000009_0_00000000000000000009_0,1690.0,96.3401947021,978.0,4949.27246094,2014,2014,0,TTF3,4.31544876099,856155.0,7917165.0,1243.10095215,361.0,3743.39428711,10269.3818359,1863.86694336,0.015954034403,45650.7382813,0,0,0,36091,14.0,sample_2636,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_0000000000000000000a_0_0000000000000000000a_0_0000000000000000000a_0,1690.0,245.556045532,975.0,4991.37255859,2018,2013,0,TTF3,2.8821811676,856305.0,7917165.0,1200.74975586,390.0,3721.08862305,10192.6298828,1739.48266602,0.0159566383809,45619.5742188,0,0,0,36092,0.0,sample_2637,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_0000000000000000000c_0_0000000000000000000c_0_0000000000000000000c_0,1699.0,81.8698959351,997.0,4765.84716797,2015,2015,0,TTF3,10.0249881744,856005.0,7917015.0,1167.30456543,361.0,3918.41796875,10220.6259766,1918.59326172,0.0181305203587,45695.6875,0,0,0,35676,15.0,sample_2639,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_0000000000000000000d_0_0000000000000000000d_0_0000000000000000000d_0,1699.0,319.899078369,991.0,4804.87255859,2015,2015,0,TTF3,11.694817543,856155.0,7917015.0,1103.08654785,268.0,3891.33642578,10141.2871094,1786.19702148,0.0174627620727,45632.484375,0,0,0,35677,16.0,sample_2640,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_00000000000000000013_0_00000000000000000013_0_00000000000000000013_0,1699.0,137.544799805,980.0,4705.50732422,2007,2011,2006,TTF3,14.8650741577,856305.0,7916865.0,910.93359375,90.0,4018.76855469,9935.07421875,1583.19299316,0.0179990585893,45592.4609375,0,0,0,35264,7.0,sample_2646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_00000000000000000016_0_00000000000000000016_0_00000000000000000016_0,1699.0,312.87890625,986.0,4864.90478516,2019,2014,0,TTF3,9.0460319519,856755.0,7916865.0,882.836364746,391.0,3990.11279297,9708.97558594,1198.87451172,0.0170628465712,45446.8867188,0,0,0,35267,19.0,sample_2649,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_0000000000000000001c_0_0000000000000000001c_0_0000000000000000001c_0,1704.0,177.137588501,994.0,4790.33398438,2014,2014,0,TTF3,9.47392845154,856905.0,7916715.0,780.0,324.0,4140.43457031,9505.21972656,990.454467773,0.0182018186897,45375.8007813,0,0,0,34854,14.0,sample_2655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_00000000000000000022_0_00000000000000000022_0_00000000000000000022_0,1704.0,320.355834961,982.0,4655.51269531,2019,2021,0,TTF3,10.724155426,856905.0,7916565.0,644.127319336,216.0,4290.41943359,9373.88378906,912.414367676,0.0184836294502,45367.3476563,0,0,0,34440,19.0,sample_2661,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_00000000000000000023_0_00000000000000000023_0_00000000000000000023_0,1699.0,306.869903564,1008.0,4147.38476563,2017,2016,0,TTF3,4.76364183426,855855.0,7916415.0,798.811645508,458.0,4536.35302734,9803.75976563,1781.90905762,0.0175759810954,45698.2070313,0,0,0,34019,16.0,sample_2662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_00000000000000000025_0_00000000000000000025_0_00000000000000000025_0,1699.0,107.241462708,979.0,4231.16992188,2017,2017,0,TTF3,7.21066856384,856155.0,7916415.0,576.281188965,180.0,4484.47314453,9635.23242188,1539.38293457,0.0172795206308,45573.8398438,0,0,0,34021,17.0,sample_2664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_00000000000000000026_0_00000000000000000026_0_00000000000000000026_0,1699.0,119.744880676,970.0,4280.33886719,2007,2006,0,TTF3,3.84366822243,856305.0,7916415.0,496.588348389,30.0,4465.87060547,9553.38671875,1415.09716797,0.0175059176981,45544.046875,0,0,0,34022,7.0,sample_2665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_00000000000000000031_0_00000000000000000031_0_00000000000000000031_0,1699.0,309.80557251,966.0,4139.78271484,2023,1998,0,TTF3,3.72386717796,856305.0,7916265.0,366.196655273,30.0,4615.02978516,9427.49707031,1332.55395508,0.0178215615451,45523.5234375,0,0,0,33608,0.0,sample_2676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_00000000000000000032_0_00000000000000000032_0_00000000000000000032_0,1704.0,270.0,979.0,4388.82666016,2014,2014,0,TTF3,0.477453768253,856905.0,7916265.0,403.608734131,90.0,4590.39208984,9112.94140625,804.98449707,0.0172507334501,45331.9453125,0,0,0,33612,14.0,sample_2677,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0000000000000000003c_0_0000000000000000003c_0_0000000000000000003c_0,1708.0,129.289413452,975.0,3899.65380859,2018,2018,2006,TTF3,6.7545838356,856005.0,7916115.0,523.927490234,256.0,4803.74853516,9472.02148438,1465.09387207,0.016813820228,45602.3476563,0,0,0,33192,18.0,sample_2687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0000000000000000003d_0_0000000000000000003d_0_0000000000000000003d_0,1708.0,243.434951782,967.0,3947.25219727,2007,1994,0,TTF3,5.32285261154,856155.0,7916115.0,390.0,127.0,4781.68359375,9386.35742188,1357.64501953,0.0179489888251,45542.265625,0,0,0,33193,7.0,sample_2688,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_00000000000000000041_0_00000000000000000041_0_00000000000000000041_0,1716.0,99.4623260498,996.0,4332.06640625,2020,2020,0,TTF3,8.64667034149,857055.0,7916115.0,318.904388428,268.0,4744.64941406,8908.18164063,607.453674316,0.0172340162098,45297.5585938,0,0,0,33199,0.0,sample_2692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_00000000000000000043_0_00000000000000000043_0_00000000000000000043_0,1699.0,12.2647733688,992.0,4493.19482422,2014,2014,0,TTF3,5.60118198395,857355.0,7916115.0,218.403289795,192.0,4767.35791016,8763.54394531,335.410186768,0.0177782922983,45202.1171875,0,0,0,33201,16.0,sample_2694,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_00000000000000000047_0_00000000000000000047_0_00000000000000000047_0,1679.0,50.9061393738,989.0,3615.21777344,2016,2016,0,TTF3,9.74803256989,855405.0,7915965.0,835.703308105,571.0,5080.99414063,9712.45117188,1878.29711914,0.0168653316796,45804.078125,0,0,0,32774,16.0,sample_2698,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_00000000000000000048_0_00000000000000000048_0_00000000000000000048_0,1679.0,324.162353516,1002.0,3641.88134766,2017,0,2017,TTF3,10.482881546,855555.0,7915965.0,742.765075684,607.0,5042.32080078,9619.57421875,1745.42260742,0.0169383827597,45737.3398438,0,0,0,32775,17.0,sample_2699,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_00000000000000000049_0_00000000000000000049_0_00000000000000000049_0,1679.0,334.653808594,990.0,3674.47949219,2017,2015,0,TTF3,5.00628232956,855705.0,7915965.0,642.028015137,459.0,5007.84375,9528.15332031,1615.54943848,0.0167338736355,45672.7109375,0,0,0,32776,17.0,sample_2700,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_0000000000000000004f_0_0000000000000000004f_0_0000000000000000004f_0,1716.0,17.2414588928,997.0,4203.96240234,2016,2016,0,TTF3,7.21066856384,857055.0,7915965.0,212.132034302,182.0,4894.50732422,8778.16601563,540.832702637,0.0170740373433,45278.9179688,0,0,0,32785,17.0,sample_2706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_00000000000000000056_0_00000000000000000056_0_00000000000000000056_0,1708.0,104.036247253,1007.0,3568.86547852,2017,0,2018,TTF3,9.74803256989,855855.0,7915815.0,432.666168213,300.0,5125.08544922,9318.03125,1410.3190918,0.0168171226978,45617.1484375,0,0,0,32363,0.0,sample_2713,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_0000000000000000005a_0_0000000000000000005a_0_0000000000000000005a_0,1716.0,251.565048218,989.0,3997.66186523,2014,2014,0,TTF3,3.01696133614,856905.0,7915815.0,152.970581055,120.0,5040.35693359,8726.23632813,590.93145752,0.0170855037868,45284.0039063,0,0,0,32370,14.0,sample_2717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_0000000000000000005d_0_0000000000000000005d_0_0000000000000000005d_0,1699.0,193.392501831,990.0,4338.81298828,2016,2016,0,TTF3,10.197977066,857505.0,7915815.0,127.279220581,124.0,5082.76513672,8428.23828125,84.8528137207,0.0173174645752,45145.28125,0,0,0,32374,16.0,sample_2720,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_0000000000000000005e_0_0000000000000000005e_0_0000000000000000005e_0,1699.0,195.572540283,1024.0,4432.69677734,2017,0,2017,TTF3,14.7807683945,857655.0,7915815.0,234.307495117,30.0,5095.58642578,8358.80957031,30.0,0.0177626796067,45103.0898438,0,0,0,32375,0.0,sample_2721,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064_00000000000000000064_0_00000000000000000064_0_00000000000000000064_0,1708.0,265.601287842,983.0,3792.00463867,2002,2006,0,TTF3,6.20105361938,856755.0,7915665.0,84.8528137207,30.0,5190.08691406,8679.18164063,615.548522949,0.0168476123363,45323.875,0,0,0,31955,0.0,sample_2727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065_00000000000000000065_0_00000000000000000065_0_00000000000000000065_0,1699.0,310.601287842,987.0,4221.58740234,2012,2000,0,TTF3,21.0141639709,857505.0,7915665.0,30.0,30.0,5231.796875,8296.12597656,0.0,0.0174350291491,45136.3085938,0,0,0,31960,12.0,sample_2728,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c_0000000000000000006c_0_0000000000000000006c_0_0000000000000000006c_0,1679.0,247.833648682,998.0,3239.02758789,2023,1997,0,TTF3,13.6557855606,855705.0,7915515.0,330.0,272.0,5448.11914063,9173.72363281,1423.02490234,0.0171709656715,45610.34375,0,0,0,31534,0.0,sample_2735,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071_00000000000000000071_0_00000000000000000071_0_00000000000000000071_0,1699.0,289.79888916,1030.0,4175.28417969,2017,0,2020,TTF3,6.31755065918,857955.0,7915515.0,453.982391357,218.0,5430.74560547,7955.94140625,429.534637451,0.0181043501943,45018.9960938,0,0,0,31549,17.0,sample_2740,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075_00000000000000000075_0_00000000000000000075_0_00000000000000000075_0,1679.0,351.869903564,1012.0,3056.02685547,2017,2016,0,TTF3,10.0249881744,855555.0,7915365.0,218.403289795,150.0,5626.10009766,9153.58984375,1517.89331055,0.0168077368289,45659.7890625,0,0,0,31119,17.0,sample_2744,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077_00000000000000000077_0_00000000000000000077_0_00000000000000000077_0,1708.0,207.47442627,1035.0,3140.27075195,2002,2002,0,TTF3,6.6963467598,855855.0,7915365.0,216.333084106,212.0,5568.21337891,8962.82324219,1233.28833008,0.0174845661968,45566.8867188,0,0,0,31121,0.0,sample_2746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078_00000000000000000078_0_00000000000000000078_0_00000000000000000078_0,1708.0,127.874984741,993.0,3192.14672852,2015,2015,0,TTF3,8.11127948761,856005.0,7915365.0,84.8528137207,85.0,5545.1328125,8869.70703125,1092.01647949,0.0163357350975,45507.5976563,0,0,0,31122,15.0,sample_2747,"{""type"":""MultiPoint"",""coordinates"":[]}"
